,genre
tt3294200,"['drama', 'mystery']"
tt3692652,"['horror', 'mystery', 'thriller']"
tt2726552,"['thriller', 'drama', 'crime']"
tt2378507,['drama']
tt4669788,"['drama', 'history']"
tt4196450,['drama']
tt4294052,"['action', 'science-fiction', 'horror']"
tt3531202,"['adventure', 'drama', 'action']"
tt3734354,"['drama', 'comedy', 'fantasy', 'horror']"
tt4776998,"['drama', 'romance', 'history']"
tt4519006,"['drama', 'thriller', 'adventure']"
tt3615160,"['science-fiction', 'anime', 'thriller', 'action', 'war']"
tt4851640,"['action', 'drama']"
tt4509840,"['thriller', 'science-fiction', 'horror']"
tt3923388,"['adventure', 'action', 'science-fiction']"
tt4118606,"['fantasy', 'horror']"
tt5910280,"['thriller', 'adventure']"
tt4902716,['thriller']
tt3343868,"['science-fiction', 'action', 'adventure']"
tt2078718,"['thriller', 'crime', 'mystery']"
tt2436682,"['western', 'drama']"
tt3924782,"['horror', 'action']"
tt5255524,['western']
tt3007132,"['science-fiction', 'action', 'horror']"
tt2935390,"['thriller', 'horror']"
tt3894312,"['horror', 'thriller']"
tt3955808,"['action', 'science-fiction', 'thriller']"
tt3319730,"['drama', 'adventure']"
tt6017594,"['science-fiction', 'action']"
tt5639446,"['drama', 'science-fiction']"
tt5091014,"['thriller', 'mystery', 'drama']"
tt3212026,"['crime', 'drama']"
tt5716380,"['crime', 'drama', 'thriller']"
tt5328350,"['drama', 'crime', 'mystery', 'thriller']"
tt4185370,['thriller']
tt2337841,"['thriller', 'drama']"
tt5089534,"['comedy', 'drama']"
tt3953186,"['thriller', 'drama', 'science-fiction']"
tt4927984,"['drama', 'thriller']"
tt6157626,"['drama', 'mystery', 'fantasy', 'adventure']"
tt6423352,"['action', 'crime', 'drama']"
tt5707304,"['thriller', 'horror']"
tt2088950,['drama']
tt5017936,"['thriller', 'science-fiction']"
tt6270524,"['comedy', 'action', 'horror']"
tt4401006,"['horror', 'action', 'comedy']"
tt3111516,"['history', 'horror']"
tt4080956,"['action', 'drama', 'crime']"
tt1880415,['drama']
tt6581144,['drama']
tt4453756,"['adventure', 'drama', 'horror', 'science-fiction']"
tt6083388,"['action', 'history']"
tt5699060,"['fantasy', 'thriller', 'horror']"
tt5226512,['drama']
tt3605266,"['science-fiction', 'fantasy']"
tt5702566,"['science-fiction', 'adventure']"
tt4881364,['science-fiction']
tt2388986,['drama']
tt6179746,['science-fiction']
tt6218358,"['thriller', 'drama']"
tt6505968,"['thriller', 'drama', 'comedy']"
tt7689424,['documentary']
tt7589524,"['science-fiction', 'drama']"
tt5629524,"['adventure', 'fantasy', 'action']"
tt4915672,"['action', 'adventure', 'horror']"
tt7690670,"['action', 'crime']"
tt7813060,['documentary']
tt4518962,['horror']
tt6149154,"['drama', 'history']"
tt8019518,"['action', 'thriller']"
tt2924392,"['action', 'science-fiction', 'thriller']"
tt7819860,['thriller']
tt6243274,"['action', 'drama', 'western']"
tt8511466,"['science-fiction', 'drama']"
tt6134274,"['science-fiction', 'action', 'adventure']"
tt6224502,"['horror', 'mystery']"
tt7321356,"['comedy', 'science-fiction']"
tt5779372,"['drama', 'mystery']"
tt7221772,"['action', 'thriller']"
tt11253526,"['mystery', 'thriller', 'crime', 'horror']"
tt7390646,"['action', 'thriller', 'drama', 'crime']"
tt4876134,"['action', 'thriller']"
tt0666199,['comedy']
tt10090796,['documentary']
tt6539992,"['drama', 'action']"
tt10192406,['drama']
tt8337158,"['family', 'animation']"
tt9161168,"['drama', 'thriller']"
tt6439792,"['thriller', 'crime', 'drama', 'mystery']"
tt10253466,['western']
tt11044858,"['mystery', 'thriller', 'horror', 'music']"
tt11263022,['horror']
tt10126434,"['horror', 'comedy']"
tt9585676,"['thriller', 'crime']"
tt7179594,['thriller']
tt4255196,"['thriller', 'drama']"
tt8945942,['thriller']
tt12008944,"['drama', 'action']"
tt8615822,"['science-fiction', 'action']"
tt11656220,"['crime', 'thriller', 'action', 'mystery']"
tt10746060,"['horror', 'thriller']"
tt11191124,"['action', 'adventure', 'animation', 'drama']"
tt9441638,['thriller']
tt10952012,"['horror', 'mystery']"
tt9812258,"['science-fiction', 'action', 'adventure']"
tt11272898,"['thriller', 'horror']"
tt6988296,['drama']
tt11266868,['science-fiction']
tt12885852,"['superhero', 'animation', 'action', 'adventure', 'crime', 'fantasy']"
tt12137964,['horror']
tt11569658,['horror']
tt1318523,"['thriller', 'horror', 'fantasy']"
tt10772662,['horror']
tt8941380,"['horror', 'thriller']"
tt13036930,"['adventure', 'science-fiction', 'action']"
tt10103028,"['crime', 'drama', 'thriller']"
tt8859236,"['history', 'drama', 'western', 'action']"
tt10661710,"['action', 'drama']"
tt13415790,['documentary']
tt5932368,"['action', 'thriller', 'adventure']"
tt13382698,"['action', 'thriller', 'mystery']"
tt11209212,"['thriller', 'crime', 'drama']"
tt12449586,"['horror', 'science-fiction', 'comedy']"
tt7339862,"['science-fiction', 'horror', 'mystery']"
tt11893676,['horror']
tt11123012,['horror']
tt21028848,"['action', 'drama', 'adventure', 'history']"
tt12295244,"['science-fiction', 'horror']"
tt14668044,"['science-fiction', 'comedy']"
tt16368898,"['action', 'thriller']"
tt15293072,"['thriller', 'drama']"
tt18071972,"['western', 'horror', 'drama']"
tt18271228,['comedy']
tt12180508,['thriller']
tt20114976,"['horror', 'thriller']"
tt20859464,"['thriller', 'science-fiction', 'mystery']"
tt24068064,"['drama', 'thriller']"
tt21342838,"['drama', 'history']"
tt21836654,['comedy']
tt22037984,"['fantasy', 'science-fiction', 'romance']"
tt23950956,['documentary']
tt15782690,"['action', 'thriller']"
tt22392694,"['thriller', 'drama', 'mystery']"
tt27155038,"['animation', 'family', 'fantasy', 'comedy']"
tt11718330,"['drama', 'thriller']"
tt25602750,"['crime', 'thriller', 'drama']"
tt15829724,"['drama', 'thriller', 'crime', 'mystery', 'action']"
tt24131288,"['action', 'crime', 'thriller']"
tt10075766,"['drama', 'fantasy', 'action']"
tt22778346,"['horror', 'thriller']"
tt27694292,['documentary']
tt17080412,"['adventure', 'drama', 'thriller']"
tt24223026,"['crime', 'action', 'drama']"
tt11987416,['comedy']
tt19848268,"['thriller', 'action']"
tt28116888,['comedy']
tt21572042,"['science-fiction', 'mystery', 'drama', 'thriller']"
tt18973958,"['horror', 'thriller', 'mystery', 'science-fiction']"
tt22044656,"['thriller', 'action', 'comedy']"
tt15262920,['drama']
tt21839254,"['horror', 'thriller']"
tt31916241,['comedy']
tt12965390,"['drama', 'romance']"
tt0043459,"['action', 'thriller', 'war']"
tt0115781,"['action', 'drama', 'thriller']"
tt0094712,"['action', 'war']"
tt0441007,['drama']
tt0111323,"['action', 'thriller']"
tt0052293,"['action', 'drama', 'thriller']"
tt0035608,['war']
tt0402075,['documentary']
tt0031242,"['animation', 'comedy']"
tt0108107,"['action', 'adventure', 'history', 'war']"
tt0108108,"['adventure', 'war']"
tt0111156,"['adventure', 'history', 'war']"
tt4858674,"['romance', 'comedy', 'drama', 'family']"
tt7441338,['documentary']
tt8969332,['documentary']
tt7394770,['documentary']
tt7829544,"['animation', 'family']"
tt10484298,['documentary']
tt10333426,"['science-fiction', 'romance', 'drama']"
tt7084386,"['drama', 'family', 'adventure']"
tt13559026,['drama']
tt13656980,"['drama', 'western']"
tt14109994,"['music', 'romance', 'comedy']"
tt11552344,"['western', 'mystery']"
tt5608166,"['comedy', 'family', 'fantasy', 'holiday']"
tt15132916,"['drama', 'romance']"
tt26736061,"['animation', 'adventure', 'family']"
tt29392874,"['comedy', 'romance', 'holiday', 'drama']"
tt29381717,"['comedy', 'romance', 'holiday']"
tt28338336,"['comedy', 'drama', 'romance']"
tt29312035,"['holiday', 'comedy', 'romance']"
tt7725144,['comedy']
tt6881910,"['musical', 'music', 'drama']"
tt6897772,"['children', 'fantasy']"
tt11122370,['reality']
tt12144858,"['music', 'documentary']"
tt13387182,"['music', 'family']"
tt13392122,"['music', 'comedy']"
tt13522686,['music']
tt18270364,['music']
tt22028912,"['music', 'comedy', 'family']"
tt21220842,"['family', 'fantasy', 'music', 'romance', 'musical', 'animation']"
tt22695080,"['music', 'documentary']"
tt22029066,['music']
tt27132393,['music']
tt0381895,"['comedy', 'anime']"
tt2543336,"['thriller', 'horror', 'mystery']"
tt0870992,"['horror', 'science-fiction', 'thriller']"
tt0411267,"['horror', 'mystery', 'thriller']"
tt0374546,['drama']
tt0119472,"['comedy', 'crime']"
tt0010323,"['crime', 'drama', 'horror', 'thriller']"
tt0154420,['drama']
tt0420206,"['comedy', 'drama', 'holiday']"
tt0110729,['drama']
tt0243255,"['drama', 'holiday']"
tt0453383,"['horror', 'thriller', 'mystery']"
tt0015648,"['drama', 'history', 'war']"
tt0056119,"['science-fiction', 'romance']"
tt0060665,"['drama', 'history']"
tt0036244,"['western', 'drama']"
tt0808315,"['horror', 'thriller']"
tt0397619,['drama']
tt0954937,['documentary']
tt0101420,"['horror', 'fantasy']"
tt0064068,['drama']
tt0100623,"['comedy', 'horror', 'drama']"
tt0084628,['documentary']
tt1540987,"['horror', 'thriller']"
tt0390123,['documentary']
tt0491747,"['drama', 'romance']"
tt1032846,['drama']
tt1016205,['drama']
tt0117407,"['action', 'crime', 'drama']"
tt0158714,"['drama', 'action', 'crime']"
tt0269217,"['action', 'romance', 'comedy', 'western']"
tt0263101,"['action', 'crime', 'drama', 'thriller']"
tt0251447,[]
tt0068458,['horror']
tt0058430,['horror']
tt0056049,['drama']
tt0050613,"['drama', 'history']"
tt0290329,"['comedy', 'drama', 'horror', 'thriller']"
tt0199683,"['comedy', 'drama', 'family']"
tt0070040,"['drama', 'fantasy']"
tt0373981,"['crime', 'comedy', 'drama']"
tt0104155,"['horror', 'mystery', 'thriller']"
tt0071275,"['crime', 'thriller']"
tt0067656,"['horror', 'thriller']"
tt0497137,"['comedy', 'drama', 'romance']"
tt0309820,"['drama', 'history']"
tt0421082,['drama']
tt0445336,"['comedy', 'drama', 'music', 'musical']"
tt0275773,"['action', 'horror', 'fantasy', 'thriller', 'adventure']"
tt0362417,"['action', 'horror', 'fantasy']"
tt0384819,"['action', 'adventure', 'drama', 'thriller', 'romance']"
tt0119250,"['crime', 'drama']"
tt0108188,"['action', 'crime', 'thriller']"
tt0097858,"['comedy', 'music', 'musical']"
tt1135092,"['drama', 'mystery', 'thriller', 'crime']"
tt0071615,['drama']
tt0857295,"['horror', 'thriller']"
tt0929425,"['crime', 'drama']"
tt0893402,"['fantasy', 'thriller', 'drama']"
tt1224366,['drama']
tt0841922,"['drama', 'thriller']"
tt0938341,['drama']
tt0290661,"['drama', 'comedy', 'romance']"
tt0101829,"['drama', 'crime', 'thriller']"
tt0295254,"['horror', 'thriller', 'crime']"
tt0216741,['comedy']
tt0430926,['horror']
tt0364955,"['comedy', 'drama']"
tt0760187,"['horror', 'comedy']"
tt0396857,"['action', 'crime', 'drama', 'thriller']"
tt0380687,"['comedy', 'horror']"
tt0453533,"['horror', 'mystery']"
tt0103905,"['crime', 'comedy']"
tt0499554,"['action', 'comedy', 'crime']"
tt0475723,['action']
tt0089869,"['drama', 'science-fiction', 'thriller']"
tt0434762,['horror']
tt0401815,"['fantasy', 'horror', 'thriller']"
tt1045670,"['comedy', 'drama']"
tt0170544,"['action', 'comedy']"
tt0329691,['action']
tt0016847,"['drama', 'fantasy', 'horror', 'romance']"
tt0492784,"['drama', 'mystery', 'horror']"
tt0310357,"['horror', 'drama', 'thriller']"
tt0040662,"['adventure', 'drama']"
tt0370986,['drama']
tt0379557,"['action', 'adventure', 'documentary', 'drama']"
tt0478324,['documentary']
tt0354668,"['comedy', 'drama', 'crime', 'science-fiction']"
tt0059646,"['drama', 'thriller', 'horror']"
tt0091757,"['adventure', 'comedy']"
tt0345549,"['action', 'drama', 'thriller']"
tt0104029,"['drama', 'horror', 'thriller']"
tt0300140,"['drama', 'crime']"
tt0366905,"['adventure', 'family']"
tt0308379,"['horror', 'mystery', 'thriller']"
tt2502970,['action']
tt0361668,"['crime', 'horror', 'thriller', 'mystery']"
tt0351817,"['drama', 'romance']"
tt0407621,['horror']
tt0098360,"['action', 'crime', 'thriller']"
tt0374180,"['action', 'horror']"
tt0317910,['documentary']
tt0097714,['drama']
tt0399660,['documentary']
tt0067866,"['action', 'adventure', 'drama', 'western']"
tt0455326,"['animation', 'comedy']"
tt0811106,['comedy']
tt0436231,"['documentary', 'music']"
tt0483719,"['drama', 'horror']"
tt0486259,['documentary']
tt0045470,"['fantasy', 'family']"
tt0454457,['horror']
tt0082427,['horror']
tt0085210,"['crime', 'drama', 'thriller']"
tt1168636,['comedy']
tt0144715,"['comedy', 'drama']"
tt1104835,"['action', 'comedy', 'horror', 'thriller']"
tt0285005,"['crime', 'drama', 'comedy']"
tt1082886,['drama']
tt0969269,"['action', 'crime', 'thriller']"
tt0812243,"['comedy', 'crime', 'drama', 'thriller', 'musical']"
tt0949888,"['horror', 'mystery', 'thriller']"
tt0456630,"['horror', 'mystery']"
tt0235327,['documentary']
tt1098226,['comedy']
tt0378428,"['science-fiction', 'action', 'drama', 'thriller']"
tt0063850,['drama']
tt0972359,"['drama', 'horror', 'thriller']"
tt0819765,"['action', 'crime', 'thriller']"
tt0100143,"['action', 'crime', 'drama', 'thriller']"
tt0378378,"['documentary', 'music', 'history']"
tt0072285,"['thriller', 'action', 'crime', 'drama', 'horror']"
tt0430164,"['horror', 'thriller', 'drama']"
tt0469519,"['comedy', 'drama']"
tt0081506,['action']
tt1422757,['documentary']
tt1188990,"['horror', 'mystery', 'thriller']"
tt1173745,"['crime', 'drama', 'romance']"
tt0053270,['drama']
tt1002535,['documentary']
tt0425308,"['comedy', 'drama', 'thriller']"
tt0479879,['documentary']
tt0410730,"['comedy', 'drama', 'horror']"
tt0105622,['drama']
tt0445939,"['horror', 'western']"
tt1085507,"['crime', 'drama', 'thriller']"
tt0981072,"['comedy', 'drama', 'history']"
tt1183732,"['action', 'horror', 'science-fiction']"
tt0836683,"['horror', 'mystery', 'thriller']"
tt0156729,"['drama', 'romance', 'comedy']"
tt0792986,"['animation', 'horror', 'mystery']"
tt0417072,"['action', 'history', 'horror']"
tt0067341,"['horror', 'mystery', 'drama']"
tt1063056,"['horror', 'mystery', 'thriller']"
tt0070294,"['horror', 'mystery']"
tt0104418,"['action', 'comedy', 'fantasy', 'horror']"
tt0996966,"['comedy', 'documentary']"
tt0816539,"['action', 'comedy', 'horror']"
tt1029241,"['horror', 'thriller', 'drama']"
tt1281299,['documentary']
tt0334405,['documentary']
tt1064953,"['horror', 'mystery']"
tt1249171,['documentary']
tt0443435,"['horror', 'thriller']"
tt0115033,"['crime', 'drama', 'comedy']"
tt0370244,"['comedy', 'drama', 'crime', 'adventure']"
tt1230206,"['horror', 'thriller']"
tt0497477,['horror']
tt0102293,"['action', 'crime', 'science-fiction']"
tt0105569,"['drama', 'horror', 'science-fiction']"
tt1064744,"['horror', 'thriller']"
tt1157605,"['documentary', 'music']"
tt0469683,['horror']
tt0063049,"['comedy', 'music', 'musical']"
tt0076683,"['horror', 'mystery', 'fantasy']"
tt0119237,"['drama', 'comedy']"
tt1499666,"['comedy', 'drama', 'romance']"
tt0399040,"['comedy', 'romance']"
tt0902952,"['horror', 'mystery', 'thriller', 'crime']"
tt0434008,"['crime', 'drama', 'thriller']"
tt0874423,['documentary']
tt0165623,"['crime', 'horror', 'thriller']"
tt0014142,"['drama', 'romance', 'horror']"
tt0460925,"['comedy', 'adventure', 'drama']"
tt1129428,"['horror', 'thriller']"
tt0922547,"['horror', 'thriller']"
tt0461526,['drama']
tt0443737,"['action', 'science-fiction', 'thriller']"
tt0251031,"['action', 'comedy', 'thriller']"
tt0377749,"['horror', 'thriller', 'western']"
tt0758751,"['drama', 'history']"
tt0060277,"['action', 'drama']"
tt0115658,['comedy']
tt0958824,"['action', 'science-fiction']"
tt0074806,"['drama', 'thriller', 'mystery']"
tt0892109,['horror']
tt0093207,"['science-fiction', 'anime']"
tt0279487,"['fantasy', 'science-fiction', 'anime', 'horror']"
tt0093677,"['horror', 'thriller', 'crime']"
tt0097372,['documentary']
tt0794338,"['drama', 'history']"
tt0100260,"['fantasy', 'horror', 'action']"
tt0041154,['drama']
tt0070085,"['action', 'crime']"
tt0478209,"['documentary', 'music']"
tt0060955,"['science-fiction', 'thriller', 'drama', 'horror']"
tt1361566,['anime']
tt0804529,"['drama', 'science-fiction', 'thriller']"
tt0837791,['horror']
tt0409860,['action']
tt0353161,"['comedy', 'romance']"
tt0451829,"['comedy', 'science-fiction', 'fantasy']"
tt1220213,"['horror', 'thriller']"
tt0098692,"['fantasy', 'horror', 'anime', 'action']"
tt0082933,['horror']
tt0930083,"['horror', 'mystery', 'thriller']"
tt1161426,"['fantasy', 'anime', 'adventure', 'mystery']"
tt0109592,"['comedy', 'horror']"
tt0116378,"['crime', 'drama']"
tt1094584,"['comedy', 'documentary']"
tt0486585,['documentary']
tt1213856,"['horror', 'thriller', 'crime']"
tt0350774,"['comedy', 'horror', 'music']"
tt0076637,"['action', 'crime', 'drama']"
tt0082776,"['crime', 'thriller', 'action']"
tt0193763,['horror']
tt0098354,"['comedy', 'horror', 'mystery']"
tt0106450,"['comedy', 'horror', 'science-fiction']"
tt0762073,"['drama', 'horror', 'thriller']"
tt0117283,"['comedy', 'romance']"
tt0078975,"['fantasy', 'action', 'adventure']"
tt0076150,"['horror', 'mystery']"
tt0435776,['documentary']
tt0321780,"['comedy', 'music']"
tt1397511,['documentary']
tt0362387,"['comedy', 'drama', 'horror', 'thriller']"
tt0082118,['horror']
tt0058262,"['crime', 'mystery']"
tt1052040,['horror']
tt1232776,['drama']
tt0902348,"['drama', 'romance']"
tt0097889,"['romance', 'drama', 'science-fiction', 'thriller', 'comedy']"
tt0118736,"['action', 'adventure', 'science-fiction', 'music', 'comedy']"
tt0997229,"['crime', 'thriller']"
tt1071804,"['action', 'fantasy']"
tt0906788,"['comedy', 'horror']"
tt0493420,['documentary']
tt0342036,"['documentary', 'science-fiction']"
tt1087578,"['drama', 'family']"
tt1371630,"['drama', 'fantasy']"
tt0897347,"['drama', 'horror', 'mystery', 'thriller']"
tt0116650,"['comedy', 'drama']"
tt0034587,"['horror', 'mystery', 'romance']"
tt0497986,"['drama', 'mystery', 'romance']"
tt0307213,"['drama', 'thriller', 'romance']"
tt1016307,"['comedy', 'drama']"
tt1241338,"['comedy', 'drama']"
tt0328258,"['comedy', 'drama']"
tt1050001,['horror']
tt0337610,"['thriller', 'crime']"
